interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,1584,1557,2.61,85.75,20,1,386000,5316173,0,1706389,1584,1.0
5,0,0,1584,1546,2.76,86.18,20,1,386000,5340022,0,1714123,1584,1.0
5,0,0,1584,1556,2.59,86.15,20,1,386000,5364069,0,1721906,1584,1.0
5,0,0,1600,1549,2.38,85.81,20,1,386000,5388117,0,1729662,1600,1.0
5,0,0,1584,1563,2.91,85.76,20,1,386000,5412187,0,1737469,1584,1.0
5,0,0,1584,1554,2.73,85.89,20,1,386000,5436087,0,1745240,1584,1.0
5,0,0,1584,1550,2.87,86.18,20,1,386000,5460357,0,1752994,1584,1.0
5,0,0,1584,1548,2.49,85.94,20,1,386000,5484296,0,1760738,1584,1.0
5,0,0,1600,1558,2.72,85.96,20,1,386000,5508347,0,1768531,1600,1.0
5,0,0,1584,1560,2.6,85.94,21,1,386000,5532464,0,1776335,1584,1.0
5,0,0,1584,1548,2.62,85.99,21,1,386000,5556648,0,1784077,1584,1.0
5,0,0,1584,1549,2.61,86.01,21,1,386000,5580731,0,1791823,1584,1.0
5,0,0,1584,1546,2.57,86.21,21,1,386000,5604889,0,1799556,1584,1.0
5,0,0,1600,1557,2.51,85.86,21,1,386000,5628978,0,1807351,1600,1.0
5,0,0,1584,1400,2.45,86.44,21,1,386000,5651852,0,1814345,1584,1.0
5,0,0,1584,1648,2.53,86.22,21,1,386000,5676964,0,1822589,1584,1.0
5,0,0,1584,1548,2.53,85.8,21,1,386000,5700879,0,1830331,1584,1.0
5,0,0,1584,1550,2.7,85.82,21,1,386000,5725004,0,1838082,1584,1.0
5,0,0,1600,1556,2.64,86.39,21,1,386000,5749157,0,1845869,1600,1.0
5,0,0,1584,1557,2.64,86.01,21,1,386000,5773309,0,1853653,1584,1.0
