interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,100,0,102,2.2,86.39,24,1,386000,15540372,0,131205,100,1.0
5,0,100,0,83,2.38,85.82,24,1,386000,15592572,0,131621,100,1.0
5,0,100,0,110,2.38,86.02,25,1,386000,15652452,0,132172,100,1.0
5,0,100,0,104,2.11,86.24,25,1,386000,15710292,0,132695,100,1.0
5,0,100,0,84,2.09,86.37,25,1,386000,15763032,0,133117,100,1.0
5,0,99,0,112,2.18,85.82,25,1,386000,15824280,0,133680,99,1.0
5,0,100,0,95,2.11,85.91,25,1,386000,15881460,0,134159,100,1.0
5,0,100,0,79,2.19,86.06,25,1,386000,15932700,0,134556,100,1.0
5,0,100,0,120,2.22,86.21,25,1,386000,15996540,0,135159,100,1.0
5,0,100,0,94,2.19,86.3,25,1,386000,16053240,0,135631,100,1.0
5,0,100,0,83,2.16,85.79,25,1,386000,16108476,0,136048,100,1.0
5,0,100,0,78,2.12,85.92,25,1,386000,16160261,0,136438,100,1.0
5,0,99,0,96,2.09,86.14,25,1,386000,16215501,0,136919,99,1.0
5,0,100,0,99,2.11,86.36,25,1,386000,16271805,0,137418,100,1.0
5,0,100,0,96,2.06,85.84,26,1,386000,16330019,0,137898,100,1.0
5,0,100,0,79,1.69,86.04,26,1,386000,16382132,0,138296,100,1.0
5,0,100,0,93,1.74,86.2,26,1,386000,16437227,0,138762,100,1.0
5,0,100,0,113,1.8,86.39,26,1,386000,16498187,0,139327,100,1.0
5,0,100,0,76,1.7,85.84,26,1,386000,16548167,0,139709,100,1.0
5,0,99,0,113,1.73,86.02,26,1,386000,16608767,0,140275,99,1.0
5,0,100,0,104,1.77,86.22,26,1,386000,16666801,0,140798,100,1.0
5,0,100,0,86,1.71,86.36,26,1,386000,16720141,0,141228,100,1.0
5,0,100,0,110,1.7,85.83,26,1,386000,16780441,0,141781,100,1.0
