interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,400,396,0.68,86.34,24,1,386000,1662228,0,542749,400,1.0
5,0,0,396,393,0.92,86.23,24,1,386000,1668234,0,544715,396,1.0
5,0,0,400,396,0.88,86.16,24,1,386000,1674327,0,546696,400,1.0
5,0,0,396,392,0.69,86.06,25,1,386000,1680384,0,548660,396,1.0
5,0,0,400,396,0.76,86.31,25,1,386000,1686421,0,550642,400,1.0
5,0,0,396,393,0.66,86.08,25,1,386000,1692340,0,552610,396,1.0
5,0,0,400,395,0.67,86.03,25,1,386000,1698369,0,554588,400,1.0
5,0,0,396,391,0.83,85.76,25,1,386000,1704394,0,556543,396,1.0
5,0,0,400,399,0.71,86.1,25,1,386000,1710438,0,558540,400,1.0
5,0,0,396,392,0.79,86.04,25,1,386000,1716440,0,560503,396,1.0
5,0,0,400,395,0.82,86.16,25,1,386000,1722558,0,562479,400,1.0
5,0,0,396,393,0.74,86.09,25,1,386000,1728668,0,564445,396,1.0
5,0,0,400,394,0.8,86.24,25,1,386000,1734757,0,566418,400,1.0
5,0,0,396,397,0.66,86.28,25,1,386000,1740807,0,568403,396,1.0
5,0,0,400,395,0.79,85.96,25,1,386000,1746881,0,570378,400,1.0
5,0,0,396,392,0.97,86.09,26,1,386000,1752958,0,572338,396,1.0
5,0,0,400,396,0.77,86.27,26,1,386000,1759087,0,574319,400,1.0
5,0,0,396,393,0.77,85.86,26,1,386000,1765076,0,576287,396,1.0
5,0,0,400,397,0.72,85.74,26,1,386000,1771136,0,578276,400,1.0
5,0,0,396,391,0.87,86.18,26,1,386000,1777169,0,580234,396,1.0
5,0,0,400,395,0.74,86.34,26,1,386000,1783205,0,582211,400,1.0
5,0,0,396,393,0.68,86.25,26,1,386000,1789116,0,584176,396,1.0
5,0,0,400,396,0.71,86.24,26,1,386000,1795169,0,586158,400,1.0
5,0,0,396,394,0.69,86.34,26,1,386000,1801251,0,588130,396,1.0
5,0,0,400,395,0.79,86.34,26,1,386000,1807226,0,590107,400,1.0
5,0,0,396,392,1.03,86.29,26,1,386000,1813314,0,592070,396,1.0
5,0,0,400,399,0.76,85.91,26,1,386000,1819415,0,594068,400,1.0
5,0,0,400,391,0.75,86.29,27,1,386000,1825398,0,596024,400,1.0
5,0,0,396,397,0.66,85.92,27,1,386000,1831493,0,598010,396,1.0
5,0,0,400,392,0.77,86.41,27,1,386000,1837480,0,599977,400,1.0
5,0,0,396,397,0.81,85.91,27,1,386000,1843496,0,601957,396,1.0
5,0,0,400,394,0.68,86.01,27,1,386000,1849489,0,603928,400,1.0
5,0,0,396,392,0.77,86.09,27,1,386000,1855546,0,605891,396,1.0
5,0,0,400,399,0.82,86.31,27,1,386000,1861607,0,607890,400,1.0
5,0,0,396,392,0.74,85.88,27,1,386000,1867639,0,609850,396,1.0
5,0,0,400,398,0.82,86.15,27,1,386000,1873733,0,611843,400,1.0
5,0,0,396,391,0.64,85.89,27,1,386000,1879692,0,613799,396,1.0
5,0,0,400,397,0.8,85.97,27,1,386000,1885774,0,615786,400,1.0
5,0,0,396,394,0.7,86.26,27,1,386000,1891834,0,617756,396,1.0
5,0,0,400,395,0.76,85.93,28,1,386000,1897853,0,619732,400,1.0
5,0,0,396,393,0.67,86.05,28,1,386000,1903865,0,621699,396,1.0
5,0,0,400,396,0.75,86.28,28,1,386000,1909828,0,623679,400,1.0
5,0,0,396,393,0.86,85.91,28,1,386000,1915816,0,625644,396,1.0
5,0,0,400,397,0.82,86.25,28,1,386000,1921822,0,627632,400,1.0
5,0,0,396,387,0.91,85.94,28,1,386000,1927858,0,629571,396,1.0
5,0,0,400,400,0.79,86.21,28,1,386000,1933918,0,631574,400,1.0
5,0,0,400,391,0.82,86.31,28,1,386000,1939869,0,633537,400,1.0
5,0,0,396,398,0.65,86.19,28,1,386000,1945862,0,635522,396,1.0
5,0,0,400,394,0.82,86.39,28,1,386000,1951914,0,637495,400,1.0
5,0,0,396,392,0.87,85.87,28,1,386000,1957940,0,639456,396,1.0
5,0,0,400,400,0.68,86.16,28,1,386000,1964033,0,641457,400,1.0
5,0,0,396,393,0.69,86.25,29,1,386000,1970115,0,643426,396,1.0
5,0,0,400,395,0.83,85.76,29,1,386000,1976149,0,645403,400,1.0
5,0,0,396,393,0.68,86.24,29,1,386000,1982158,0,647370,396,1.0
5,0,0,400,397,0.88,85.83,29,1,386000,1988207,0,649359,400,1.0
5,0,0,396,391,0.76,86.38,29,1,386000,1994227,0,651316,396,1.0
5,0,0,400,399,0.79,85.82,29,1,386000,2000350,0,653311,400,1.0
5,0,0,396,393,0.84,85.81,29,1,386000,2006357,0,655279,396,1.0
5,0,0,400,395,0.82,86.44,29,1,386000,2012402,0,657254,400,1.0
5,0,0,400,390,0.71,85.92,29,1,386000,2018437,0,659212,400,1.0
5,0,0,396,396,0.78,86.19,29,1,386000,2024472,0,661186,396,1.0
5,0,0,400,395,0.78,86.06,29,1,386000,2030586,0,663165,400,1.0
5,0,0,396,392,0.81,86.18,29,1,386000,2036602,0,665125,396,1.0
5,0,0,400,399,0.65,86.14,30,1,386000,2042565,0,667122,400,1.0
